Timestamp,Arbitration_ID,DLC,Data,Class
1597707841.261275,356,8,00 00 00 80 21 00 00 00,Normal
1597707841.261492,366,7,32 B0 12 32 1D 12 01,Normal
1597707841.26174,367,8,00 00 00 00 05 00 9F 12,Normal
1597707841.261968,368,8,00 13 59 00 03 B0 12 46,Normal
1597707841.262196,387,8,ED B9 ED B1 00 47 03 00,Normal
1597707841.262445,391,8,00 00 00 00 00 00 09 F6,Normal
1597707841.262687,394,8,00 C0 00 00 0B 24 12 98,Normal
1597707841.262867,453,5,00 88 8F 00 C4,Normal
1597707841.263103,470,8,15 41 01 04 54 50 54 9D,Normal
1597707841.263342,490,8,00 00 08 21 00 F0 3C 9E,Normal
1597707841.263505,4F1,4,C0 2B 60 91,Normal
1597707841.264318,260,8,06 32 17 30 FF D3 A1 6B,Normal
1597707841.265002,329,8,85 C5 7E 0C 31 2F 04 10,Normal
1597707841.265392,220,8,09 44 82 00 00 0B 10 C3,Normal
1597707841.265631,153,8,20 80 10 FF 00 FF 60 0E,Normal
1597707841.267577,340,8,00 00 00 24 06 01 0D 30,Normal
1597707841.26882,130,8,F8 7F E4 7F 00 00 03 A4,Normal
1597707841.269056,140,8,FC 7F 00 6E 20 00 03 8D,Normal
1597707841.269289,495,8,00 00 61 0A 1D 02 87 6E,Normal
1597707841.270001,500,8,01 07 00 00 0C 00 04 BB,Normal
1597707841.270327,164,4,00 08 16 28,Normal
1597707841.270555,251,8,EE 03 67 42 00 F2 E7 7F,Normal
1597707841.270764,2B0,6,00 00 00 07 07 BA,Normal
1597707841.271012,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.271222,366,7,32 9E 12 32 1D 12 01,Normal
1597707841.271465,367,8,00 00 00 00 05 00 93 12,Normal
1597707841.271734,368,8,00 13 57 00 03 B0 12 46,Normal
1597707841.27193,386,8,59 82 59 42 5C 82 58 82,Normal
1597707841.272194,479,8,4A 00 00 00 00 00 00 00,Normal
1597707841.27402,260,8,06 32 17 30 FF D3 A3 78,Normal
1597707841.274706,329,8,85 C5 7E 0C 31 2F 04 10,Normal
1597707841.275392,47F,8,00 B3 FF FA 00 78 00 B7,Normal
1597707841.275629,153,8,20 80 10 FF 00 FF 70 1E,Normal
1597707841.275868,220,8,02 24 81 00 00 FF 0F DC,Normal
1597707841.276716,38D,8,00 00 49 00 C0 7F FE 79,Normal
1597707841.276952,420,8,C0 1E 00 C8 FC 4F 6A 00,Normal
1597707841.277197,043,8,04 10 40 02 20 00 00 30,Normal
1597707841.277437,421,8,FE 07 00 FF E3 7F 00 F8,Normal
1597707841.277678,340,8,00 00 00 24 16 01 15 30,Normal
1597707841.277924,389,8,00 00 00 20 00 00 68 00,Normal
1597707841.278162,484,8,27 01 86 56 00 00 FC 3E,Normal
1597707841.278829,130,8,08 80 BC 7F 00 00 04 51,Normal
1597707841.279065,140,8,50 80 00 6E 20 00 04 A2,Normal
1597707841.280423,381,8,80 88 3F 00 00 B5 52 05,Normal
1597707841.280591,164,4,00 08 18 8E,Normal
1597707841.280823,251,8,ED 03 68 E1 00 F1 F7 7F,Normal
1597707841.281032,2B0,6,00 00 00 07 F8 7E,Normal
1597707841.28128,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.281494,366,7,32 94 12 32 1F 12 01,Normal
1597707841.281744,367,8,00 00 00 00 05 00 88 12,Normal
1597707841.281971,368,8,00 13 55 00 03 9E 12 46,Normal
1597707841.282205,387,8,F2 BE F2 B6 00 5C 04 00,Normal
1597707841.282449,391,8,00 00 00 00 00 00 0A D1,Normal
1597707841.282694,394,8,00 E0 00 00 0B 24 10 98,Normal
1597707841.282865,436,4,00 00 00 04,Normal
1597707841.283043,453,5,00 88 8F 00 F4,Normal
1597707841.28328,470,8,15 01 04 04 50 50 54 61,Normal
1597707841.283442,4F1,4,C0 2B 60 A1,Normal
1597707841.283688,541,8,03 04 41 80 C0 00 00 04,Normal
1597707841.283983,260,8,06 32 17 30 FF D3 A3 4B,Normal
1597707841.284646,329,8,85 C5 7E 0C 31 2F 04 10,Normal
1597707841.285415,220,8,FB C3 7F 00 00 FB 0F EE,Normal
1597707841.285653,153,8,20 80 10 FF 00 FF 80 2E,Normal
1597707841.286751,492,8,40 FE 0F 00 00 00 00 C4,Normal
1597707841.287664,340,8,00 00 00 24 26 01 3D 30,Normal
1597707841.287836,485,4,02 00 00 00,Normal
1597707841.288828,130,8,EC 7F FC 7F 00 00 05 A3,Normal
1597707841.289063,140,8,A8 80 00 6E 20 00 05 C4,Normal
1597707841.290329,164,4,00 08 1A B4,Normal
1597707841.290561,251,8,ED 03 69 8B 00 F1 F7 7F,Normal
1597707841.290768,2B0,6,00 00 00 07 E9 AE,Normal
1597707841.290982,366,7,32 94 12 32 1F 12 01,Normal
1597707841.291224,367,8,00 00 00 00 05 00 8D 12,Normal
1597707841.29146,368,8,00 13 53 00 03 94 12 46,Normal
1597707841.291718,386,8,59 C2 5B 42 5E 02 58 C2,Normal
1597707841.291933,4C9,8,00 00 00 00 00 00 00 00,Normal
1597707841.292181,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.294333,48A,8,00 00 A1 41 02 02 20 97,Normal
1597707841.294565,260,8,06 32 17 30 FF D2 A7 57,Normal
1597707841.295228,329,8,85 C5 7E 0C 31 2F 04 10,Normal
1597707841.295468,153,8,20 80 10 FF 00 FF 90 3E,Normal
1597707841.295704,220,8,F6 03 81 00 00 03 10 F4,Normal
1597707841.295946,47F,8,00 B4 FF FA 00 78 00 78,Normal
1597707841.296194,58B,8,12 00 00 00 00 00 00 00,Normal
1597707841.296601,48C,8,4C 20 02 00 00 00 00 00,Normal
1597707841.296838,38D,8,00 00 49 00 C8 7F FE 75,Normal
1597707841.297071,420,8,D0 1E 00 C8 FC 4F 6A 00,Normal
1597707841.297307,421,8,FE 07 00 FF E3 7F 00 E9,Normal
1597707841.29755,389,8,00 00 00 20 00 00 59 00,Normal
1597707841.297788,340,8,00 00 00 24 36 01 25 30,Normal
1597707841.298833,130,8,F4 7F 3C 80 00 00 06 F5,Normal
1597707841.299069,140,8,44 80 00 6E 20 00 06 48,Normal
1597707841.300425,381,8,80 78 3F 00 00 B6 4A 05,Normal
1597707841.300593,164,4,00 08 1C FA,Normal
1597707841.300825,251,8,EB 03 6A 43 00 EF E7 7F,Normal
1597707841.301034,2B0,6,00 00 00 07 DA C3,Normal
1597707841.301282,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.301496,366,7,32 7E 12 32 1F 12 01,Normal
1597707841.301745,367,8,00 00 00 00 05 00 93 12,Normal
1597707841.301975,368,8,00 13 50 00 03 94 12 46,Normal
1597707841.302211,387,8,F7 C3 F7 BB 00 71 05 00,Normal
1597707841.302455,391,8,00 00 00 00 00 00 0B CC,Normal
1597707841.302695,394,8,00 00 00 00 0D 24 1C 98,Normal
1597707841.302873,453,5,00 88 8F 00 E4,Normal
1597707841.303109,470,8,15 41 05 04 54 50 40 65,Normal
1597707841.303274,4F1,4,E0 2B 60 B1,Normal
1597707841.303517,50C,8,00 0E 00 07 06 10 00 82,Normal
1597707841.303756,52A,8,16 00 00 00 02 00 16 A6,Normal
1597707841.304001,544,8,FF 77 FF FF 00 00 00 00,Normal
1597707841.304231,260,8,06 31 17 30 FF D2 A7 67,Normal
1597707841.304473,553,8,00 01 19 02 01 00 80 00,Normal
1597707841.304705,329,8,D6 C5 7E 0C 31 2F 04 10,Normal
1597707841.304953,5CD,8,00 00 00 00 00 00 00 00,Normal
1597707841.30541,220,8,FE 63 82 00 00 F5 0F 0E,Normal
1597707841.305648,153,8,20 80 10 FF 00 FF A0 4E,Normal
1597707841.30582,507,4,00 00 00 01,Normal
1597707841.307576,340,8,00 00 00 24 46 01 6D 30,Normal
1597707841.308843,130,8,04 80 7C 80 00 00 07 D7,Normal
1597707841.30908,140,8,F0 7F 00 6E 20 00 07 42,Normal
1597707841.310392,490,8,00 00 08 21 00 00 3C 7C,Normal
1597707841.310563,164,4,00 08 1E C0,Normal
1597707841.310794,251,8,EB 03 6B 03 00 F0 F7 7F,Normal
1597707841.311,2B0,6,00 00 00 07 CB 13,Normal
1597707841.311215,366,7,31 7E 12 31 1F 12 01,Normal
1597707841.311457,367,8,00 00 00 00 05 00 86 12,Normal
1597707841.311714,368,8,00 13 4E 00 03 7E 12 46,Normal
1597707841.311926,386,8,59 02 59 82 5A 82 58 82,Normal
1597707841.312174,44E,8,00 00 00 00 00 00 00 00,Normal
1597707841.312422,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.31267,49F,8,7F FF 00 00 00 03 00 00,Normal
1597707841.312922,520,8,00 00 00 00 00 00 00 00,Normal
1597707841.313215,572,8,00 00 00 00 00 00 00 00,Normal
1597707841.314119,260,8,06 31 17 30 FF D2 A7 76,Normal
1597707841.314799,329,8,D6 C5 7E 0C 31 2F 04 10,Normal
1597707841.315392,47F,8,00 B5 FF FA 00 78 00 3E,Normal
1597707841.315631,153,8,20 80 10 FF 00 FF B0 5E,Normal
1597707841.315869,220,8,06 E4 80 00 00 F9 0F 1B,Normal
1597707841.316724,38D,8,00 00 49 00 D0 7F FE 61,Normal
1597707841.316972,483,8,13 00 00 00 00 00 00 00,Normal
1597707841.317206,420,8,E0 1E 00 C8 FC 4F 6A 00,Normal
1597707841.317442,421,8,FE 07 00 FF E3 7F 00 DA,Normal
1597707841.317685,340,8,00 00 00 24 56 01 75 30,Normal
1597707841.317931,50A,8,0A 00 00 00 00 00 00 00,Normal
1597707841.318175,389,8,00 00 00 20 00 00 4A 00,Normal
1597707841.31886,130,8,E4 7F C0 80 00 00 08 BB,Normal
1597707841.319098,140,8,E0 7F 00 6E 20 00 08 40,Normal
1597707841.320426,381,8,80 80 3F 00 00 B7 C0 05,Normal
1597707841.320659,251,8,EB 03 6C 08 00 F0 F7 7F,Normal
1597707841.320829,164,4,00 08 00 AB,Normal
1597707841.321037,2B0,6,00 00 00 07 BC 19,Normal
1597707841.321285,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.321498,366,7,31 7A 12 31 1F 12 01,Normal
1597707841.321746,367,8,00 00 00 00 05 00 7F 12,Normal
1597707841.321976,368,8,00 13 4B 00 03 7E 12 46,Normal
1597707841.322214,387,8,FC C8 FC C0 00 86 06 00,Normal
1597707841.32246,391,8,00 00 00 00 00 00 0C 9F,Normal
1597707841.322705,394,8,00 20 00 00 08 24 1F 98,Normal
1597707841.322889,453,5,00 88 8F 00 14,Normal
1597707841.323125,470,8,15 41 01 04 54 50 54 69,Normal
1597707841.323289,4F1,4,C0 2B 60 C1,Normal
1597707841.323541,559,8,00 00 00 00 00 00 00 00,Normal
1597707841.324004,260,8,06 31 17 30 FF D2 A5 4B,Normal
1597707841.324684,329,8,D6 C5 7E 0C 31 2F 04 10,Normal
1597707841.325402,220,8,0E 84 7F 00 00 01 10 2B,Normal
1597707841.325642,153,8,20 80 10 FF 00 FF C0 6E,Normal
1597707841.327585,340,8,00 00 00 24 66 01 5D 30,Normal
1597707841.328852,130,8,E0 7F B8 80 00 00 09 08,Normal
1597707841.329092,140,8,E0 7F 00 6F 20 00 09 C0,Normal
1597707841.330326,164,4,00 08 02 91,Normal
1597707841.330559,251,8,EC 03 6D 45 00 F1 07 80,Normal
1597707841.330767,2B0,6,00 00 00 07 AD C9,Normal
1597707841.330991,386,8,5C 42 58 82 5B 42 56 C2,Normal
1597707841.331207,366,7,31 7C 12 31 1F 12 01,Normal
1597707841.331455,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.331708,367,8,00 00 00 00 05 00 77 12,Normal
1597707841.331928,368,8,00 13 49 00 03 7A 12 46,Normal
1597707841.3321,436,4,00 00 00 04,Normal
1597707841.332346,410,8,60 12 40 00 01 00 00 00,Normal
1597707841.333151,260,8,06 31 17 30 FF D2 A5 5A,Normal
1597707841.334545,329,8,D6 C5 7E 0C 31 2F 04 10,Normal
1597707841.335393,47F,8,00 B6 FF FA 00 78 00 F4,Normal
1597707841.335635,153,8,20 80 10 FF 00 FF D0 7E,Normal
1597707841.33587,220,8,16 44 7F 00 00 F1 0F 30,Normal
1597707841.336112,492,8,40 FE 0F 00 00 00 00 88,Normal
1597707841.336724,38D,8,00 00 49 00 D8 7F FE 6D,Normal
1597707841.336958,420,8,F0 1E 00 C8 FC 4F 6A 00,Normal
1597707841.337194,421,8,FE 07 00 FF E3 7F 00 CB,Normal
1597707841.33744,389,8,00 00 00 20 00 00 3B 00,Normal
1597707841.337677,340,8,00 00 00 24 76 01 45 30,Normal
1597707841.337849,485,4,02 00 00 00,Normal
1597707841.338864,130,8,D0 7F C0 80 00 00 0A 3E,Normal
1597707841.3391,140,8,A8 7F 00 6E 20 00 0A 76,Normal
1597707841.340422,381,8,80 90 3F 00 00 B8 77 05,Normal
1597707841.340658,251,8,ED 03 6E 80 00 F1 F7 7F,Normal
1597707841.340826,164,4,00 08 04 DF,Normal
1597707841.341035,2B0,6,00 00 00 07 9E A4,Normal
1597707841.341283,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.341499,366,7,31 7C 12 31 1F 12 01,Normal
1597707841.341745,367,8,00 00 00 00 05 00 89 12,Normal
1597707841.341975,368,8,00 13 47 00 03 7C 12 46,Normal
1597707841.342209,387,8,02 CD 02 C5 00 9D 07 00,Normal
1597707841.342456,391,8,00 00 00 00 00 00 0D 82,Normal
1597707841.342696,394,8,00 40 00 00 09 24 1C 98,Normal
1597707841.342944,412,8,80 00 00 0C 10 00 00 00,Normal
1597707841.343127,453,5,00 88 8F 00 04,Normal
1597707841.343361,470,8,15 41 05 04 54 50 54 AD,Normal
1597707841.343526,4F1,4,E0 2B 60 D1,Normal
1597707841.343773,50E,8,00 00 00 20 0A 00 00 00,Normal
1597707841.344004,260,8,06 31 17 30 FF D2 A5 69,Normal
1597707841.34425,568,8,00 00 00 8C 80 00 00 00,Normal
1597707841.344494,48A,8,00 00 C1 41 02 02 20 C9,Normal
1597707841.344727,329,8,D6 C5 7E 0C 31 2F 04 10,Normal
1597707841.345397,220,8,15 44 7F 00 00 EF 0F 4F,Normal
1597707841.345637,153,8,20 80 10 FF 00 FF E0 8E,Normal
1597707841.345885,58B,8,12 00 00 00 00 00 00 00,Normal
1597707841.347679,340,8,00 00 00 24 86 01 CD 30,Normal
1597707841.347922,42D,8,00 00 00 00 00 D0 07 FA,Normal
1597707841.348162,484,8,2B 01 92 58 00 00 FC 3E,Normal
1597707841.348294,4A7,2,01 00,Normal
1597707841.348543,53E,8,00 00 00 00 08 85 00 00,Normal
1597707841.348875,130,8,C8 7F EC 80 00 00 0B 4B,Normal
1597707841.349113,140,8,B0 7F 00 6F 20 00 0B 9D,Normal
1597707841.350337,164,4,00 08 06 E5,Normal
1597707841.35057,251,8,EF 03 6F 75 00 F3 07 80,Normal
1597707841.350778,2B0,6,00 00 00 07 8F 74,Normal
1597707841.351006,386,8,5D 82 5B 82 59 C2 59 C2,Normal
1597707841.35122,366,7,31 82 12 31 1F 12 01,Normal
1597707841.351468,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.351743,367,8,00 00 00 00 05 00 9F 12,Normal
1597707841.351948,368,8,00 13 45 00 03 7C 12 46,Normal
1597707841.352191,4CB,8,80 0A 00 00 00 00 00 00,Normal
1597707841.352439,53B,8,00 00 00 00 00 00 00 00,Normal
1597707841.35269,5A6,8,00 00 00 00 00 00 00 00,Normal
1597707841.353216,260,8,06 31 17 30 FF D2 A7 76,Normal
1597707841.354598,329,8,D6 C5 7E 0C 31 2F 04 10,Normal
1597707841.355399,47F,8,00 B7 FF FA 00 78 00 B2,Normal
1597707841.355639,153,8,20 80 10 FF 00 FF 00 AE,Normal
1597707841.355873,220,8,16 64 7E 00 00 E7 0F 57,Normal
1597707841.356726,38D,8,00 00 49 00 E0 7F FE 49,Normal
1597707841.356961,420,8,00 1E 00 C8 FC 4F 6A 00,Normal
1597707841.357197,421,8,FE 07 00 FF E3 7F 00 BC,Normal
1597707841.357444,389,8,00 00 00 20 00 00 2C 00,Normal
1597707841.35768,340,8,00 00 00 24 96 01 D5 30,Normal
1597707841.358875,130,8,C8 7F D8 80 00 00 0C 82,Normal
1597707841.359113,140,8,08 80 00 6F 20 00 0C 62,Normal
1597707841.360459,490,8,00 00 08 21 00 10 3C C8,Normal
1597707841.360625,164,4,00 08 08 43,Normal
1597707841.360856,251,8,F2 03 70 09 00 F5 17 80,Normal
1597707841.36106,2B0,6,00 00 00 07 70 B0,Normal
1597707841.361308,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.361522,366,7,31 84 12 31 1F 12 01,Normal
1597707841.36177,367,8,00 00 00 00 05 00 93 12,Normal
1597707841.362001,368,8,00 13 45 00 03 82 12 46,Normal
1597707841.362241,381,8,80 B0 3F 00 00 B9 13 05,Normal
1597707841.362481,387,8,07 D2 07 CA 00 B2 08 00,Normal
1597707841.362726,391,8,00 00 00 00 00 00 0E A5,Normal
1597707841.362966,394,8,00 60 00 00 0C 24 17 98,Normal
1597707841.363146,453,5,00 88 8F 00 34,Normal
1597707841.36338,470,8,15 41 01 04 54 50 54 B1,Normal
1597707841.363628,4A9,8,00 00 00 00 00 00 00 00,Normal
1597707841.363791,4F1,4,E0 2B 60 E1,Normal
1597707841.364041,53F,8,00 00 00 00 00 00 00 00,Normal
1597707841.364335,260,8,06 31 17 30 FF D2 A7 49,Normal
1597707841.364943,329,8,0F C5 7E 0C 31 2F 04 10,Normal
1597707841.365398,220,8,1C 84 7E 00 00 E3 0F 69,Normal
1597707841.365636,153,8,20 80 10 FF 00 FF 10 BE,Normal
1597707841.367592,340,8,00 00 00 24 A6 01 FD 30,Normal
1597707841.368879,130,8,D4 7F 10 81 00 00 0D CB,Normal
1597707841.369118,140,8,C0 7F 00 6E 20 00 0D 46,Normal
1597707841.36935,495,8,00 00 61 0A 1D 02 87 6E,Normal
1597707841.370067,500,8,01 07 00 00 0C 00 05 A6,Normal
1597707841.370337,164,4,00 08 0A 79,Normal
1597707841.370567,251,8,F5 03 71 EE 00 F7 17 80,Normal
1597707841.370773,2B0,6,00 00 00 07 61 60,Normal
1597707841.370999,386,8,56 C2 5B 82 5A 42 58 C2,Normal
1597707841.371215,366,7,31 90 12 31 1F 12 01,Normal
1597707841.371464,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.371732,367,8,00 00 00 00 05 00 8F 12,Normal
1597707841.371939,368,8,00 13 45 00 03 84 12 46,Normal
1597707841.372182,479,8,4A 00 00 00 00 00 00 00,Normal
1597707841.374027,260,8,06 31 17 30 FF D2 A7 58,Normal
1597707841.374715,329,8,0F C5 7E 0C 31 2F 04 10,Normal
1597707841.375401,47F,8,00 B8 FF FA 00 78 00 77,Normal
1597707841.375642,153,8,20 80 10 FF 00 FF 20 CE,Normal
1597707841.375878,220,8,19 E4 7F 00 00 E3 0F 77,Normal
1597707841.376728,38D,8,00 00 49 00 E8 7F FE 45,Normal
1597707841.376964,420,8,10 1E 00 C8 FC 4F 6A 00,Normal
1597707841.3772,421,8,FE 07 00 FF E3 7F 00 AD,Normal
1597707841.377445,389,8,00 00 00 20 00 00 1D 00,Normal
1597707841.377683,340,8,00 00 00 24 B6 01 E5 30,Normal
1597707841.378886,130,8,C0 7F 20 81 00 00 0E 13,Normal
1597707841.37912,140,8,78 7F 00 6E 20 00 0E C4,Normal
1597707841.38046,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.380628,164,4,00 08 0C 37,Normal
1597707841.380863,251,8,F8 03 72 F2 00 FA 27 80,Normal
1597707841.381069,2B0,6,00 00 00 07 52 0D,Normal
1597707841.381281,366,7,31 96 12 31 1F 12 01,Normal
1597707841.381523,367,8,00 00 00 00 05 00 91 12,Normal
1597707841.381765,368,8,00 13 46 00 03 90 12 46,Normal
1597707841.382004,381,8,80 D0 3F 00 00 BA BF 05,Normal
1597707841.382234,387,8,0C D7 0C CF 00 C7 09 00,Normal
1597707841.382481,391,8,00 00 00 00 00 00 0F B8,Normal
1597707841.382722,394,8,00 80 00 00 07 24 1A 98,Normal
1597707841.382895,436,4,00 00 00 04,Normal
1597707841.383077,453,5,00 88 8F 00 24,Normal
1597707841.383313,470,8,15 01 04 04 50 50 54 B5,Normal
1597707841.383544,260,8,06 31 17 30 FF D2 A7 67,Normal
1597707841.383708,4F1,4,C0 2B 60 F1,Normal
1597707841.383952,541,8,03 04 41 80 C0 00 00 04,Normal
1597707841.384856,329,8,0F C5 7E 0C 31 2F 04 10,Normal
1597707841.385411,220,8,20 C4 7E 00 00 E9 0F 83,Normal
1597707841.385647,153,8,20 80 10 FF 00 FF 30 DE,Normal
1597707841.386763,492,8,40 FE 0F 00 00 00 00 4C,Normal
1597707841.387597,340,8,00 00 00 24 C6 01 AD 30,Normal
1597707841.38777,485,4,02 00 00 00,Normal
1597707841.388891,130,8,B4 7F 48 81 00 00 0F 46,Normal
1597707841.389125,140,8,AC 7F 00 6E 20 00 0F 76,Normal
1597707841.390341,164,4,00 08 0E 0D,Normal
1597707841.390575,251,8,FA 03 73 93 00 FC 37 80,Normal
1597707841.390779,2B0,6,00 00 00 07 43 DD,Normal
1597707841.391028,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.39124,366,7,31 96 12 31 1F 12 01,Normal
1597707841.391482,367,8,00 00 00 00 05 00 A3 12,Normal
1597707841.391747,368,8,00 13 48 00 03 96 12 46,Normal
1597707841.391941,386,8,5A 02 5A C2 5B C2 5B C2,Normal
1597707841.393193,260,8,06 31 17 30 FF D3 A7 75,Normal
1597707841.393582,48A,8,00 00 E1 41 02 02 20 08,Normal
1597707841.394583,329,8,0F C5 7E 0C 31 2F 04 10,Normal
1597707841.394832,58B,8,12 00 00 00 00 00 00 00,Normal
1597707841.39541,47F,8,00 B9 FF FA 00 78 00 31,Normal
1597707841.39565,153,8,20 80 10 FF 00 FF 40 EE,Normal
1597707841.395892,220,8,22 A4 7D 00 00 DF 0F 98,Normal
1597707841.396736,38D,8,00 00 49 00 F0 7F FE 51,Normal
1597707841.396972,420,8,20 1E 00 C8 FC 4F 6A 00,Normal
1597707841.397211,421,8,FE 07 00 FF E3 7F 00 9E,Normal
1597707841.397457,389,8,00 00 00 20 00 00 0E 00,Normal
1597707841.397697,340,8,00 00 00 24 D6 01 B5 30,Normal
1597707841.398898,130,8,C8 7F 20 81 00 00 00 67,Normal
1597707841.399143,140,8,28 80 00 6E 20 00 00 0C,Normal
1597707841.400452,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.400623,164,4,00 08 10 66,Normal
1597707841.400859,251,8,FC 03 74 EF 00 FD 47 80,Normal
1597707841.401067,2B0,6,00 00 00 07 34 D7,Normal
1597707841.401284,366,7,31 9E 12 31 1F 12 01,Normal
1597707841.401526,367,8,00 00 00 00 05 00 BA 12,Normal
1597707841.401781,368,8,00 13 4A 00 03 96 12 46,Normal
1597707841.402001,381,8,80 F0 3F 00 00 BB DB 05,Normal
1597707841.402237,387,8,11 DC 11 D4 00 DC 0A 00,Normal
1597707841.402489,391,8,00 00 00 00 00 00 00 03,Normal
1597707841.402729,394,8,00 A0 00 00 0A 24 15 98,Normal
1597707841.402909,453,5,00 88 8F 00 54,Normal
1597707841.403145,470,8,15 41 05 04 54 50 54 B9,Normal
1597707841.40338,260,8,06 30 17 30 FF D3 A7 49,Normal
1597707841.403544,4F1,4,C0 2B 60 01,Normal
1597707841.403786,50C,8,00 0E 00 07 06 10 00 92,Normal
1597707841.404702,329,8,0F C5 7E 0C 31 2F 04 10,Normal
1597707841.405419,220,8,27 84 7E 00 00 D9 0F A8,Normal
1597707841.405657,153,8,20 80 10 FF 00 FF 50 FE,Normal
1597707841.405829,507,4,00 00 00 01,Normal
1597707841.407676,340,8,00 00 00 24 E6 01 9D 30,Normal
1597707841.408903,130,8,B0 7F 14 81 00 00 01 3A,Normal
1597707841.409143,140,8,74 80 00 6E 20 00 01 CD,Normal
1597707841.410399,490,8,00 00 08 21 00 20 3C 09,Normal
1597707841.410565,164,4,00 08 12 5C,Normal
1597707841.410802,251,8,00 04 75 42 00 00 58 80,Normal
1597707841.41101,2B0,6,00 00 00 07 25 07,Normal
1597707841.411226,366,7,31 A4 12 30 1F 12 01,Normal
1597707841.411468,367,8,00 00 00 00 05 00 B0 12,Normal
1597707841.411728,368,8,00 13 4C 00 03 9E 12 46,Normal
1597707841.411929,386,8,5F 42 5A C2 5A 82 5D C2,Normal
1597707841.412189,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.412469,520,8,00 00 00 00 00 00 00 00,Normal
1597707841.414067,260,8,06 30 17 30 FF D3 A7 58,Normal
1597707841.414741,329,8,0F C5 7E 0C 31 2F 04 10,Normal
1597707841.415398,47F,8,00 BA FF FA 00 78 00 FB,Normal
1597707841.415636,153,8,20 80 10 FF 00 FF 60 0E,Normal
1597707841.415872,220,8,22 64 80 00 00 E3 0F B1,Normal
1597707841.416738,38D,8,00 00 49 00 80 7F FE 19,Normal
1597707841.41687,4A2,2,09 00,Normal
1597707841.417105,420,8,30 1E 00 C8 FC 4F 6A 00,Normal
1597707841.417343,421,8,FE 07 00 FF E3 7F 00 70,Normal
1597707841.417593,389,8,00 00 00 20 00 00 E0 00,Normal
1597707841.417832,340,8,00 00 00 24 F6 01 85 30,Normal
1597707841.41807,484,8,2F 01 76 53 00 00 FC 3E,Normal
1597707841.418912,130,8,C4 7F E0 80 00 00 02 C7,Normal
1597707841.419151,140,8,28 80 00 6E 20 00 02 36,Normal
1597707841.420409,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.420577,164,4,00 08 14 12,Normal
1597707841.420813,251,8,03 04 76 97 00 03 58 80,Normal
1597707841.42102,2B0,6,00 00 00 07 16 6A,Normal
1597707841.421236,366,7,31 BA 12 30 1F 12 01,Normal
1597707841.421478,367,8,00 00 00 00 05 00 B7 12,Normal
1597707841.421744,368,8,00 13 4F 00 03 A4 12 46,Normal
1597707841.421953,381,8,80 20 40 00 00 BC 0A 05,Normal
1597707841.422183,387,8,16 E1 16 D9 00 F1 0B 00,Normal
1597707841.422427,391,8,00 00 00 00 00 00 01 1E,Normal
1597707841.422669,394,8,00 C0 00 00 0D 24 10 98,Normal
1597707841.42285,453,5,00 88 8F 00 44,Normal
1597707841.423086,470,8,15 41 01 04 54 50 54 FD,Normal
1597707841.423248,4F1,4,E0 2B 60 11,Normal
1597707841.42401,260,8,06 30 17 30 FF D3 A5 69,Normal
1597707841.424689,329,8,4A C5 7E 0C 31 2F 04 10,Normal
1597707841.425411,220,8,21 A4 81 00 00 D7 0F C5,Normal
1597707841.425649,153,8,20 80 10 FF 00 FF 70 1E,Normal
1597707841.4276,340,8,00 00 00 24 06 01 0D 30,Normal
1597707841.428918,130,8,B4 7F 90 80 00 00 03 62,Normal
1597707841.429154,140,8,D0 7F 00 6E 20 00 03 59,Normal
1597707841.430333,164,4,00 08 16 28,Normal
1597707841.430567,251,8,08 04 77 34 00 06 78 80,Normal
1597707841.430775,2B0,6,00 00 00 07 07 BA,Normal
1597707841.431024,356,8,00 00 00 80 1F 00 00 00,Normal
1597707841.43124,366,7,31 C4 12 30 1F 12 01,Normal
1597707841.431482,367,8,00 00 00 00 05 00 BD 12,Normal
1597707841.431747,368,8,00 13 52 00 03 BA 12 46,Normal
1597707841.431941,386,8,5D 82 5A C2 5E C2 5A C2,Normal
1597707841.432113,436,4,00 00 00 04,Normal
1597707841.434003,260,8,06 30 17 30 FF D3 A5 78,Normal
1597707841.434693,329,8,4A C5 7E 0C 31 2F 04 10,Normal
1597707841.435404,47F,8,00 BB FF FA 00 78 00 BD,Normal
1597707841.435642,153,8,20 80 10 FF 00 FF 80 2E,Normal
1597707841.43588,220,8,1A 64 80 00 00 E1 0F D7,Normal
1597707841.436126,492,8,40 FE 0F 00 00 00 00 00,Normal
